GENE_ENTREZ_ID	GENE_SYMBOL	DISEASE_IDS
OMIM:300291	Ectodermal Dysplasia, Hypohidrotic, With Immune Deficiency
OMIM:609944	Ectodermal Dysplasia, Sensorineural Hearing Loss, And Distinctive Facial Features
ORPHA:1818	Ectodermal Dysplasia, Trichoodontoonychial Type
OMIM:129510	Ectodermal Dysplasia, Trichoodontoonychial Type
ORPHA:1806	Ectodermal Dysplasia-blindness Syndrome
ORPHA:1812	Ectodermal Dysplasia-intellectual Disability-central Nervous System Malformation Syndrome
ORPHA:1883	Ectodermal Dysplasia-sensorineural Deafness Syndrome
OMIM:613573	Ectodermal Dysplasia-syndactyly Syndrome 1
OMIM:613576	Ectodermal Dysplasia-syndactyly Syndrome 2
OMIM:616029	Ectodermal Dysplasia/short Stature Syndrome
OMIM:604536	Ectodermal Dysplasia/skin Fragility Syndrome
OMIM:225100	Ectopia Lentis
OMIM:225200	Ectopia Lentis Et Pupillae
OMIM:129600	Ectopia Lentis, Isolated
OMIM:129750	Ectopia Pupillae
ORPHA:231632	Ectopic Aldosterone-producing Tumor
OMIM:129810	Ectrodactyly And Ectodermal Dysplasia Without Cleft Lip/palate
OMIM:601348	Ectrodactyly Of Lower Limbs, Congenital Heart Defect, And Micrognathia
OMIM:604292	Ectrodactyly, Ectodermal Dysplasia, And Cleft Lip/palate Syndrome 3
OMIM:129900	Ectrodactyly, Ectodermal Dysplasia, And Cleft Lip/palate Syndrome1
OMIM:129830	Ectrodactyly-cleft Palate Syndrome
OMIM:225290	Ectrodactyly-polydactyly
ORPHA:1892	Ectrodactyly-polydactyly Syndrome
OMIM:129840	Edema, Familial Idiopathic, Prepubertal
OMIM:614303	Edict Syndrome
ORPHA:1895	Edinburgh Malformation Syndrome
OMIM:129850	Edinburgh Malformation Syndrome
ORPHA:1896	Eec Syndrome
ORPHA:1897	Eem Syndrome
OMIM:225310	Ehlers-danlos Syndrome With Platelet Dysfunction From Fibronectinabnormality
OMIM:130060	Ehlers-danlos Syndrome, Arthrochalasia Type, 1
OMIM:617821	Ehlers-danlos Syndrome, Arthrochalasia Type, 2
OMIM:130090	Ehlers-danlos Syndrome, Autosomal Dominant, Type Unspecified
OMIM:225320	Ehlers-danlos Syndrome, Autosomal Recessive, Cardiac Valvular Form
OMIM:608763	Ehlers-danlos Syndrome, Beasley-cohen Type
OMIM:130010	Ehlers-danlos Syndrome, Classic Type, 2
OMIM:606408	Ehlers-danlos Syndrome, Classic-like
OMIM:618000	Ehlers-danlos Syndrome, Classic-like, 2
OMIM:130020	Ehlers-danlos Syndrome, Hypermobility Type
OMIM:614557	Ehlers-danlos Syndrome, Kyphoscoliotic Type, 2
OMIM:601776	Ehlers-danlos Syndrome, Musculocontractural Type, 1
OMIM:615539	Ehlers-danlos Syndrome, Musculocontractural Type, 2
OMIM:130080	Ehlers-danlos Syndrome, Periodontal Type, 1
OMIM:617174	Ehlers-danlos Syndrome, Periodontal Type, 2
OMIM:130070	Ehlers-danlos Syndrome, Spondylodysplastic Type, 1
OMIM:615349	Ehlers-danlos Syndrome, Spondylodysplastic Type, 2
OMIM:130000	Ehlers-danlos Syndrome, Type I
OMIM:225400	Ehlers-danlos Syndrome, Type Vi
OMIM:225410	Ehlers-danlos Syndrome, Type Vii, Autosomal Recessive
OMIM:130050	Ehlers-danlos Syndrome, Vascular Type
ORPHA:79106	Eiken Syndrome
OMIM:600002	Eiken Syndrome
ORPHA:97214	Eisenmenger Syndrome
ORPHA:228240	Elastoderma
OMIM:130100	Elastosis Perforans Serpiginosa
OMIM:130200	Electroencephalographic Peculiarity: 14 And 6 Per Sec. Positive Spikephenomenon
OMIM:130300	Electroencephalographic Peculiarity: Fronto-precentral Beta Wave Groups
OMIM:256710	Elejalde Disease
OMIM:611804	Elliptocytosis 1
OMIM:130600	Elliptocytosis 2
ORPHA:289	Ellis Van Creveld Syndrome
OMIM:225500	Ellis-van Creveld Syndrome
OMIM:211380	Elsahy-waters Syndrome
ORPHA:96170	Emanuel Syndrome
OMIM:609029	Emanuel Syndrome
ORPHA:261	Emery-dreifuss Muscular Dystrophy
OMIM:310300	Emery-dreifuss Muscular Dystrophy 1, X-linked
OMIM:181350	Emery-dreifuss Muscular Dystrophy 2, Autosomal Dominant
OMIM:616516	Emery-dreifuss Muscular Dystrophy 3, Autosomal Recessive
OMIM:612998	Emery-dreifuss Muscular Dystrophy 4, Autosomal Dominant
OMIM:612999	Emery-dreifuss Muscular Dystrophy 5, Autosomal Dominant
OMIM:614302	Emery-dreifuss Muscular Dystrophy 7, Autosomal Dominant
ORPHA:1927	Emery-nelson Syndrome
OMIM:130710	Emphysema, Congenital Lobar
OMIM:130700	Emphysema, Hereditary Pulmonary
OMIM:600907	Enamel Hypoplasia, Cataracts, And Aqueductal Stenosis
OMIM:204690	Enamel-renal Syndrome
ORPHA:1031	Enamel-renal Syndrome
ORPHA:83600	Encephalitis Lethargica
OMIM:618113	Encephalitis/encephalopathy, Mild, With Reversible Myelin Vacuolization
OMIM:613001	Encephalocraniocutaneous Lipomatosis
ORPHA:2396	Encephalocraniocutaneous Lipomatosis
OMIM:225700	Encephalomalacia, Multilocular
OMIM:614520	Encephalomyopathy, Mitochondrial, Due To Voltage-dependent Anion Channel Deficiency
OMIM:614388	Encephalopathy Due To Defective Mitochondrial And Peroxisomal Fission 1
OMIM:617086	Encephalopathy Due To Defective Mitochondrial And Peroxisomal Fission 2
ORPHA:139406	Encephalopathy Due To Prosaposin Deficiency
ORPHA:833	Encephalopathy Due To Sulfite Oxidase Deficiency
OMIM:225755	Encephalopathy With Intracranial Calcification, Growth Hormone Deficiency, Microcephaly, And Retinal Degeneration
OMIM:613002	Encephalopathy, Acute, Infection-induced (herpes-specific), Susceptibility To, 2
OMIM:614850	Encephalopathy, Acute, Infection-induced (herpes-specific), Susceptibility To, 6
OMIM:616532	Encephalopathy, Acute, Infection-induced (herpes-specific), Susceptibility To, 7
OMIM:617900	Encephalopathy, Acute, Infection-induced (herpes-specific), Susceptibility To, 8
OMIM:608033	Encephalopathy, Acute, Infection-induced, Susceptibility To, 3
OMIM:614212	Encephalopathy, Acute, Infection-induced, Susceptibility To, 4
OMIM:618426	Encephalopathy, Acute, Infection-induced, Susceptibility To, 9
OMIM:225740	Encephalopathy, Axonal, With Necrotizing Myopathy, Cardiomyopathy, And Cataracts
OMIM:602473	Encephalopathy, Ethylmalonic
OMIM:604218	Encephalopathy, Familial, With Neuroserpin Inclusion Bodies
OMIM:300673	Encephalopathy, Neonatal Severe, Due To Mecp2 Mutations
OMIM:617668	Encephalopathy, Neonatal Severe, With Lactic Acidosis And Brain Abnormalities
OMIM:617669	Encephalopathy, Progressive, Early-onset, With Brain Atrophy And Spasticity
OMIM:617193	Encephalopathy, Progressive, Early-onset, With Brain Atrophy And Thin Corpus Callosum
OMIM:617186	Encephalopathy, Progressive, Early-onset, With Brain Edema And/or Leukoencephalopathy, 1
OMIM:618321	Encephalopathy, Progressive, Early-onset, With Brain Edema And/or Leukoencephalopathy, 2
OMIM:618331	Encephalopathy, Progressive, Early-onset, With Episodic Rhabdomyolysis
OMIM:617207	Encephalopathy, Progressive, With Amyotrophy And Optic Atrophy
OMIM:615924	Encephalopathy, Progressive, With Or Without Lipodystrophy
OMIM:130950	Encephalopathy, Recurrent, Of Childhood
OMIM:166000	Enchondromatosis, Multiple
OMIM:226000	Endocardial Fibroelastosis
ORPHA:2022	Endocardial Fibroelastosis
OMIM:226100	Endocardial Fibroelastosis And Coarctation Of Abdominal Aorta
OMIM:612651	Endocrine-cerebroosteodysplasia
OMIM:608089	Endometrial Cancer
OMIM:131200	Endometriosis, Susceptibility To, 1
OMIM:144750	Endosteal Hyperostosis, Autosomal Dominant
ORPHA:2790	Endosteal Hyperostosis, Worth Type
ORPHA:1937	Eng-strom Syndrome
OMIM:268100	Enhanced S-cone Syndrome
OMIM:600791	Enlarged Vestibular Aqueduct
ORPHA:83620	Enteric Anendocrinosis
OMIM:226150	Enterocolitis
OMIM:226200	Enterokinase Deficiency
OMIM:600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
ORPHA:85438	Enthesitis-related Juvenile Idiopathic Arthritis
OMIM:600631	Enuresis, Nocturnal, 1
OMIM:600808	Enuresis, Nocturnal, 2
OMIM:261500	Eosinophil Peroxidase Deficiency
OMIM:131400	Eosinophilia, Familial
ORPHA:73247	Eosinophilic Esophagitis
OMIM:226350	Eosinophilic Fasciitis
ORPHA:3165	Eosinophilic Fasciitis
ORPHA:2070	Eosinophilic Gastroenteritis
ORPHA:99871	Eosinophilic Granuloma
ORPHA:183	Eosinophilic Granulomatosis With Polyangiitis
OMIM:131430	Eosinophilopenia
ORPHA:251636	Ependymoma
ORPHA:35125	Epidermal Nevus Syndrome
ORPHA:302	Epidermodysplasia Verruciformis
OMIM:226400	Epidermodysplasia Verruciformis, Susceptibility To, 1
OMIM:618267	Epidermodysplasia Verruciformis, Susceptibility To, 3
OMIM:618307	Epidermodysplasia Verruciformis, Susceptibility To, 4
OMIM:618309	Epidermodysplasia Verruciformis, Susceptibility To, 5
OMIM:305350	Epidermodysplasia Verruciformis, X-linked
OMIM:131600	Epidermoid Cysts
ORPHA:46487	Epidermolysis Bullosa Acquisita
OMIM:226500	Epidermolysis Bullosa Dystrophica Neurotrophica
OMIM:131750	Epidermolysis Bullosa Dystrophica, Autosomal Dominant
OMIM:226600	Epidermolysis Bullosa Dystrophica, Autosomal Recessive
OMIM:131850	Epidermolysis Bullosa Dystrophica, Pretibial
OMIM:226730	Epidermolysis Bullosa Junctionalis With Pyloric Atresia
OMIM:604129	Epidermolysis Bullosa Pruriginosa
ORPHA:304	Epidermolysis Bullosa Simplex
ORPHA:158668	Epidermolysis Bullosa Simplex Due To Plakophilin Deficiency
ORPHA:89839	Epidermolysis Bullosa Simplex Superficialis
ORPHA:2325	Epidermolysis Bullosa Simplex With Anodontia/hypodontia
ORPHA:158681	Epidermolysis Bullosa Simplex With Circinate Migratory Erythema
ORPHA:79397	Epidermolysis Bullosa Simplex With Mottled Pigmentation
OMIM:131960	Epidermolysis Bullosa Simplex With Mottled Pigmentation
ORPHA:257	Epidermolysis Bullosa Simplex With Muscular Dystrophy
OMIM:226670	Epidermolysis Bullosa Simplex With Muscular Dystrophy
OMIM:616487	Epidermolysis Bullosa Simplex With Nail Dystrophy
ORPHA:158684	Epidermolysis Bullosa Simplex With Pyloric Atresia
OMIM:612138	Epidermolysis Bullosa Simplex With Pyloric Atresia
OMIM:601001	Epidermolysis Bullosa Simplex, Autosomal Recessive 1
OMIM:615425	Epidermolysis Bullosa Simplex, Autosomal Recessive 2
ORPHA:89838	Epidermolysis Bullosa Simplex, Autosomal Recessive K14
OMIM:131760	Epidermolysis Bullosa Simplex, Dowling-meara Type
ORPHA:79399	Epidermolysis Bullosa Simplex, Generalized Intermediate
ORPHA:79396	Epidermolysis Bullosa Simplex, Generalized Severe
OMIM:617294	Epidermolysis Bullosa Simplex, Generalized, With Scarring And Hair Loss
OMIM:131900	Epidermolysis Bullosa Simplex, Koebner Type
ORPHA:79401	Epidermolysis Bullosa Simplex, Ogna Type
OMIM:131950	Epidermolysis Bullosa Simplex, Ogna Type
OMIM:131800	Epidermolysis Bullosa Simplex, Weber-cockayne Type
OMIM:132000	Epidermolysis Bullosa With Congenital Localized Absence Of Skin Anddeformity Of Nails
OMIM:131880	Epidermolysis Bullosa With Deficiency Of Galactosylhydroxylysyl Glucosyltransferase
OMIM:226735	Epidermolysis Bullosa With Diaphragmatic Hernia
OMIM:226700	Epidermolysis Bullosa, Junctional, Herlitz Type
OMIM:226650	Epidermolysis Bullosa, Junctional, Non-herlitz Type
OMIM:226440	Epidermolysis Bullosa, Late-onset Localized Junctional, With Mentalretardation
OMIM:609638	Epidermolysis Bullosa, Lethal Acantholytic
OMIM:615028	Epidermolysis Bullosa, Nonspecific, Autosomal Recessive
OMIM:113800	Epidermolytic Hyperkeratosis
ORPHA:2199	Epidermolytic Palmoplantar Keratoderma
OMIM:607628	Epilepsy With Grand Mal Seizures On Awakening
OMIM:121201	Epilepsy, Benign Neonatal, 2
OMIM:608217	Epilepsy, Benign Neonatal, 3
OMIM:132090	Epilepsy, Benign Occipital
OMIM:600131	Epilepsy, Childhood Absence, Susceptibility To, 1
OMIM:612269	Epilepsy, Childhood Absence, Susceptibility To, 5
OMIM:617290	Epilepsy, Early-onset, Vitamin B6-dependent
OMIM:601068	Epilepsy, Familial Adult Myoclonic, 1
OMIM:607876	Epilepsy, Familial Adult Myoclonic, 2
OMIM:613608	Epilepsy, Familial Adult Myoclonic, 3
OMIM:615127	Epilepsy, Familial Adult Myoclonic, 4
OMIM:615400	Epilepsy, Familial Adult Myoclonic, 5
OMIM:604364	Epilepsy, Familial Focal, With Variable Foci
OMIM:617116	Epilepsy, Familial Focal, With Variable Foci 2
OMIM:617118	Epilepsy, Familial Focal, With Variable Foci 3
OMIM:617935	Epilepsy, Familial Focal, With Variable Foci 4
OMIM:608096	Epilepsy, Familial Temporal Lobe, 2
OMIM:611630	Epilepsy, Familial Temporal Lobe, 3
OMIM:611631	Epilepsy, Familial Temporal Lobe, 4
OMIM:614417	Epilepsy, Familial Temporal Lobe, 5
OMIM:615697	Epilepsy, Familial Temporal Lobe, 6
OMIM:616436	Epilepsy, Familial Temporal Lobe, 7
OMIM:616461	Epilepsy, Familial Temporal Lobe, 8
OMIM:616577	Epilepsy, Hearing Loss, And Mental Retardation Syndrome
OMIM:613339	Epilepsy, Hot Water, 1
OMIM:600669	Epilepsy, Idiopathic Generalized
OMIM:613060	Epilepsy, Idiopathic Generalized, Susceptibility To, 10
OMIM:614847	Epilepsy, Idiopathic Generalized, Susceptibility To, 12
OMIM:616685	Epilepsy, Idiopathic Generalized, Susceptibility To, 14
OMIM:618357	Epilepsy, Idiopathic Generalized, Susceptibility To, 15
OMIM:608762	Epilepsy, Idiopathic Generalized, Susceptibility To, 3
OMIM:607682	Epilepsy, Idiopathic Generalized, Susceptibility To, 9
OMIM:607631	Epilepsy, Juvenile Absence
OMIM:617924	Epilepsy, Juvenile Myoclonic, Susceptibility To, 10
OMIM:614280	Epilepsy, Juvenile Myoclonic, Susceptibility To, 9
OMIM:600512	Epilepsy, Lateral Temporal Lobe, Autosomal Dominant
OMIM:254770	Epilepsy, Myoclonic Juvenile
OMIM:603204	Epilepsy, Nocturnal Frontal Lobe, 2
OMIM:605375	Epilepsy, Nocturnal Frontal Lobe, 3
OMIM:610353	Epilepsy, Nocturnal Frontal Lobe, 4
OMIM:615005	Epilepsy, Nocturnal Frontal Lobe, 5
OMIM:600513	Epilepsy, Nocturnal Frontal Lobe, Type 1
OMIM:226800	Epilepsy, Photogenic, With Spastic Diplegia And Mental Retardation
OMIM:612437	Epilepsy, Progressive Myoclonic 1b
OMIM:616187	Epilepsy, Progressive Myoclonic 7
OMIM:616640	Epilepsy, Progressive Myoclonic, 10
OMIM:611726	Epilepsy, Progressive Myoclonic, 3, With Or Without Intracellular Inclusions
OMIM:254900	Epilepsy, Progressive Myoclonic, 4, With Or Without Renal Failure
OMIM:614018	Epilepsy, Progressive Myoclonic, 6
OMIM:616230	Epilepsy, Progressive Myoclonic, 8
OMIM:616540	Epilepsy, Progressive Myoclonic, 9
OMIM:266100	Epilepsy, Pyridoxine-dependent
OMIM:132300	Epilepsy, Reading
OMIM:608105	Epilepsy, Rolandic, With Paroxysmal Exercise-induced Dystonia And Writer's Cramp
OMIM:300491	Epilepsy, X-linked, With Variable Learning Disabilities And Behaviordisorders
ORPHA:1948	Epilepsy-microcephaly-skeletal Dysplasia Syndrome
OMIM:226850	Epilepsy-telangiectasia
ORPHA:1951	Epilepsy-telangiectasia Syndrome
OMIM:615369	Epileptic Encephalopathy, Childhood-onset
OMIM:308350	Epileptic Encephalopathy, Early Infantile, 1
OMIM:613721	Epileptic Encephalopathy, Early Infantile, 11
OMIM:613722	Epileptic Encephalopathy, Early Infantile, 12
OMIM:614558	Epileptic Encephalopathy, Early Infantile, 13
OMIM:614959	Epileptic Encephalopathy, Early Infantile, 14
OMIM:615006	Epileptic Encephalopathy, Early Infantile, 15
OMIM:615338	Epileptic Encephalopathy, Early Infantile, 16
OMIM:615473	Epileptic Encephalopathy, Early Infantile, 17
OMIM:615476	Epileptic Encephalopathy, Early Infantile, 18
OMIM:615744	Epileptic Encephalopathy, Early Infantile, 19
OMIM:300672	Epileptic Encephalopathy, Early Infantile, 2
OMIM:615833	Epileptic Encephalopathy, Early Infantile, 21
OMIM:615859	Epileptic Encephalopathy, Early Infantile, 23
OMIM:615871	Epileptic Encephalopathy, Early Infantile, 24
OMIM:615905	Epileptic Encephalopathy, Early Infantile, 25, With Amelogenesis Imperfecta
OMIM:616056	Epileptic Encephalopathy, Early Infantile, 26
OMIM:616139	Epileptic Encephalopathy, Early Infantile, 27
OMIM:616211	Epileptic Encephalopathy, Early Infantile, 28
OMIM:616339	Epileptic Encephalopathy, Early Infantile, 29
OMIM:609304	Epileptic Encephalopathy, Early Infantile, 3
OMIM:616341	Epileptic Encephalopathy, Early Infantile, 30
OMIM:616346	Epileptic Encephalopathy, Early Infantile, 31
OMIM:616366	Epileptic Encephalopathy, Early Infantile, 32
OMIM:616409	Epileptic Encephalopathy, Early Infantile, 33
OMIM:616645	Epileptic Encephalopathy, Early Infantile, 34
OMIM:616647	Epileptic Encephalopathy, Early Infantile, 35
OMIM:300884	Epileptic Encephalopathy, Early Infantile, 36
OMIM:616981	Epileptic Encephalopathy, Early Infantile, 37
OMIM:617020	Epileptic Encephalopathy, Early Infantile, 38
OMIM:612949	Epileptic Encephalopathy, Early Infantile, 39
OMIM:612164	Epileptic Encephalopathy, Early Infantile, 4
OMIM:617065	Epileptic Encephalopathy, Early Infantile, 40
OMIM:617105	Epileptic Encephalopathy, Early Infantile, 41
OMIM:617106	Epileptic Encephalopathy, Early Infantile, 42
OMIM:617113	Epileptic Encephalopathy, Early Infantile, 43
OMIM:617132	Epileptic Encephalopathy, Early Infantile, 44
OMIM:617153	Epileptic Encephalopathy, Early Infantile, 45
OMIM:617162	Epileptic Encephalopathy, Early Infantile, 46
OMIM:617166	Epileptic Encephalopathy, Early Infantile, 47
OMIM:617276	Epileptic Encephalopathy, Early Infantile, 48
OMIM:617281	Epileptic Encephalopathy, Early Infantile, 49
OMIM:613477	Epileptic Encephalopathy, Early Infantile, 5
OMIM:616457	Epileptic Encephalopathy, Early Infantile, 50
OMIM:617339	Epileptic Encephalopathy, Early Infantile, 51
OMIM:617350	Epileptic Encephalopathy, Early Infantile, 52
OMIM:617389	Epileptic Encephalopathy, Early Infantile, 53
OMIM:617391	Epileptic Encephalopathy, Early Infantile, 54
OMIM:617599	Epileptic Encephalopathy, Early Infantile, 55
OMIM:617665	Epileptic Encephalopathy, Early Infantile, 56
OMIM:617771	Epileptic Encephalopathy, Early Infantile, 57
OMIM:617830	Epileptic Encephalopathy, Early Infantile, 58
OMIM:617904	Epileptic Encephalopathy, Early Infantile, 59
OMIM:617929	Epileptic Encephalopathy, Early Infantile, 60
OMIM:617933	Epileptic Encephalopathy, Early Infantile, 61
OMIM:617938	Epileptic Encephalopathy, Early Infantile, 62
OMIM:617976	Epileptic Encephalopathy, Early Infantile, 63
OMIM:618004	Epileptic Encephalopathy, Early Infantile, 64
OMIM:618008	Epileptic Encephalopathy, Early Infantile, 65
OMIM:618067	Epileptic Encephalopathy, Early Infantile, 66
OMIM:618141	Epileptic Encephalopathy, Early Infantile, 67
OMIM:618201	Epileptic Encephalopathy, Early Infantile, 68
OMIM:618285	Epileptic Encephalopathy, Early Infantile, 69
OMIM:613720	Epileptic Encephalopathy, Early Infantile, 7
OMIM:618298	Epileptic Encephalopathy, Early Infantile, 70
OMIM:618328	Epileptic Encephalopathy, Early Infantile, 71
OMIM:618374	Epileptic Encephalopathy, Early Infantile, 72
OMIM:618379	Epileptic Encephalopathy, Early Infantile, 73
OMIM:618396	Epileptic Encephalopathy, Early Infantile, 74
OMIM:618437	Epileptic Encephalopathy, Early Infantile, 75
OMIM:300607	Epileptic Encephalopathy, Early Infantile, 8
OMIM:300088	Epileptic Encephalopathy, Early Infantile, 9
OMIM:617711	Epileptic Encephalopathy, Infantile Or Early Childhood, 1
OMIM:617829	Epileptic Encephalopathy, Infantile Or Early Childhood, 2
OMIM:618012	Epileptic Encephalopathy, Infantile Or Early Childhood, 3
OMIM:615923	Epiphyseal Chondrodysplasia, Miura Type
OMIM:226950	Epiphyseal Dysplasia Of Femoral Head, Myopia, And Deafness
OMIM:610797	Epiphyseal Dysplasia, Baumann Type
OMIM:226960	Epiphyseal Dysplasia, Microcephaly, And Nystagmus
OMIM:132400	Epiphyseal Dysplasia, Multiple, 1
OMIM:600204	Epiphyseal Dysplasia, Multiple, 2
OMIM:600969	Epiphyseal Dysplasia, Multiple, 3
OMIM:226900	Epiphyseal Dysplasia, Multiple, 4
OMIM:607078	Epiphyseal Dysplasia, Multiple, 5
OMIM:614135	Epiphyseal Dysplasia, Multiple, 6
OMIM:617719	Epiphyseal Dysplasia, Multiple, 7
OMIM:226980	Epiphyseal Dysplasia, Multiple, With Early-onset Diabetes Mellitus
OMIM:609325	Epiphyseal Dysplasia, Multiple, With Miniepiphyses
OMIM:132450	Epiphyseal Dysplasia, Multiple, With Myopia And Conductive Deafness
OMIM:609324	Epiphyseal Dysplasia, Multiple, With Severe Proximal Femoral Dysplasia
ORPHA:1825	Epiphyseal Dysplasia-hearing Loss-dysmorphism Syndrome
ORPHA:37612	Episodic Ataxia Type 1
ORPHA:79135	Episodic Ataxia Type 3
ORPHA:79136	Episodic Ataxia Type 4
ORPHA:211067	Episodic Ataxia Type 5
ORPHA:209967	Episodic Ataxia Type 6
ORPHA:209970	Episodic Ataxia Type 7
ORPHA:401953	Episodic Ataxia With Slurred Speech
OMIM:160120	Episodic Ataxia, Type 1
OMIM:108500	Episodic Ataxia, Type 2
OMIM:606554	Episodic Ataxia, Type 3
OMIM:606552	Episodic Ataxia, Type 4
OMIM:613855	Episodic Ataxia, Type 5
OMIM:612656	Episodic Ataxia, Type 6
OMIM:611907	Episodic Ataxia, Type 7
OMIM:616055	Episodic Ataxia, Type 8
OMIM:128200	Episodic Kinesigenic Dyskinesia 1
OMIM:611031	Episodic Kinesigenic Dyskinesia 2
OMIM:300211	Episodic Muscle Weakness, X-linked
OMIM:615040	Episodic Pain Syndrome, Familial, 1
OMIM:615551	Episodic Pain Syndrome, Familial, 2
OMIM:615552	Episodic Pain Syndrome, Familial, 3
OMIM:132500	Epistaxis, Hereditary
OMIM:122400	Epithelial Recurrent Erosion Dystrophy
OMIM:132810	Epoxide Hydrolase 1, Microsomal
ORPHA:35687	Erdheim-chester Disease
ORPHA:999	Ermine Phenotype
OMIM:227010	Ermine Phenotype
ORPHA:222	Erosive Pustular Dermatosis Of The Scalp
ORPHA:90000	Erythema Elevatum Diutinum
OMIM:132990	Erythema Nodosum, Familial
OMIM:227000	Erythema Of Acral Regions
OMIM:133000	Erythema Palmare Hereditarium
OMIM:133020	Erythermalgia, Primary
OMIM:245340	Erythrocyte Lactate Transporter Defect
OMIM:133100	Erythrocytosis, Familial, 1
OMIM:263400	Erythrocytosis, Familial, 2
OMIM:609820	Erythrocytosis, Familial, 3
OMIM:611783	Erythrocytosis, Familial, 4
OMIM:617907	Erythrocytosis, Familial, 5
OMIM:222800	Erythrocytosis, Familial, 8
